DATE,WORKOUT,EXERCISE,MUSCLE,SET,NB_REPS,WEIGHT
2023-07-08,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,2,9,14.0
2023-07-08,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,3,10,14.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,1,13,9.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,2,6,12.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,3,7,10.0
2023-07-08,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,4,6,10.0
2023-07-09,Legs,Barbell Squat,Legs,1,11,85.0
2023-07-09,Legs,Barbell Squat,Legs,2,9,90.0
2023-07-09,Legs,Barbell Squat,Legs,3,5,90.0
2023-07-09,Legs,Leg Press,Legs,1,11,100.0
2023-07-09,Legs,Leg Press,Legs,2,9,100.0
2023-07-09,Legs,Leg Press,Legs,3,10,100.0
2023-07-09,Legs,Lying Leg Curls,Legs,1,14,45.0
2023-07-09,Legs,Lying Leg Curls,Legs,2,9,50.0
2023-07-09,Legs,Leg Extensions,Legs,1,10,59.0
2023-07-09,Legs,Smith machine standing calf raise,Legs,1,20,70.0
2023-07-09,Legs,Smith machine standing calf raise,Legs,2,13,80.0
2023-07-09,Legs,Smith machine standing calf raise,Legs,3,8,80.0
2023-07-11,Chest / Shoulders / Triceps,Smith machine bench press,Chest,1,9,65.0
2023-07-11,Chest / Shoulders / Triceps,Smith machine bench press,Chest,2,6,65.0
2023-07-11,Chest / Shoulders / Triceps,Smith machine bench press,Chest,3,7,65.0
2023-07-11,Chest / Shoulders / Triceps,Smith Machine Incline Bench Press,Chest,1,7,55.0
2023-07-11,Chest / Shoulders / Triceps,Smith Machine Incline Bench Press,Chest,2,8,55.0
2023-07-11,Chest / Shoulders / Triceps,Smith Machine Incline Bench Press,Chest,3,7,55.0
2023-07-11,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,1,10,18.0
2023-07-11,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,2,7,20.0
2023-07-11,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,3,7,20.0
2023-07-11,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,1,11,11.0
2023-07-11,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,2,11,11.0
2023-07-11,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,3,11,11.0
2023-07-11,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,1,12,20.0
2023-07-11,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,2,8,22.0
2023-07-11,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,3,8,22.0
2023-07-11,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,1,8,14.0
2023-07-11,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,2,8,14.0
2023-07-11,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,3,9,14.0
2023-07-11,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,1,12,12.0
2023-07-11,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,2,10,12.0
2023-07-11,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,3,7,12.0
2023-07-12,Back / Shoulders / Biceps,Pull-up,Back,1,11,0.0
2023-07-12,Back / Shoulders / Biceps,Pull-up,Back,2,9,4.0
2023-07-12,Back / Shoulders / Biceps,Pull-up,Back,3,8,4.0
2023-07-12,Back / Shoulders / Biceps,Seated Cable Rows,Back,1,11,59.0
2023-07-12,Back / Shoulders / Biceps,Seated Cable Rows,Back,2,10,59.0
2023-07-12,Back / Shoulders / Biceps,Seated Cable Rows,Back,3,10,59.0
2023-07-12,Back / Shoulders / Biceps,Lat pull-down,Back,1,12,59.0
2023-07-12,Back / Shoulders / Biceps,Lat pull-down,Back,2,12,59.0
2023-07-12,Back / Shoulders / Biceps,Lat pull-down,Back,3,10,59.0
2023-07-12,Back / Shoulders / Biceps,Straight-arm cable pull-over,Back,1,14,28.0
2023-07-12,Back / Shoulders / Biceps,Straight-arm cable pull-over,Back,2,9,36.0
2023-07-12,Back / Shoulders / Biceps,Straight-arm cable pull-over,Back,3,9,36.0
2023-07-12,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,1,9,14.0
2023-07-12,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,2,10,14.0
2023-07-12,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,3,7,14.0
2023-07-12,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,1,13,36.0
2023-07-12,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,2,12,36.0
2023-07-12,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,3,10,36.0
2023-07-12,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,1,7,10.0
2023-07-12,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,2,8,8.0
2023-07-12,Back / Shoulders / Biceps,Incline dumbbell biceps curl,Biceps,3,8,8.0
2023-07-15,Chest / Shoulders / Triceps,Smith machine bench press,Chest,1,12,60.0
2023-07-15,Chest / Shoulders / Triceps,Smith machine bench press,Chest,2,6,65.0
2023-07-15,Chest / Shoulders / Triceps,Smith machine bench press,Chest,3,6,65.0
2023-07-15,Chest / Shoulders / Triceps,Smith Machine Incline Bench Press,Chest,1,10,50.0
2023-07-15,Chest / Shoulders / Triceps,Smith Machine Incline Bench Press,Chest,2,8,50.0
2023-07-15,Chest / Shoulders / Triceps,Smith Machine Incline Bench Press,Chest,3,7,50.0
2023-07-15,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,1,9,20.0
2023-07-15,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,2,8,20.0
2023-07-15,Chest / Shoulders / Triceps,Seated dumbbell shoulder press,Shoulders,3,7,20.0
2023-07-15,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,1,11,14.0
2023-07-15,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,2,9,14.0
2023-07-15,Chest / Shoulders / Triceps,Low-cable cross-over,Chest,3,10,14.0
2023-07-15,Chest / Shoulders / Triceps,Behind-the-head skullcrusher,Triceps,1,12,20.0
2023-07-15,Chest / Shoulders / Triceps,Incline EZ-bar skullcrusher,Triceps,1,12,20.0
2023-07-15,Chest / Shoulders / Triceps,Incline EZ-bar skullcrusher,Triceps,2,12,25.0
2023-07-15,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,1,10,27.0
2023-07-15,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,2,10,27.0
2023-07-15,Chest / Shoulders / Triceps,Triceps Pushdown,Triceps,3,8,27.0
2023-07-15,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,1,12,12.0
2023-07-15,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,2,10,12.0
2023-07-15,Chest / Shoulders / Triceps,Dumbbell lateral raise,Shoulders,3,7,12.0
2023-07-16,Back / Shoulders / Biceps,Pull-up,Back,1,7,10.0
2023-07-16,Back / Shoulders / Biceps,Pull-up,Back,2,6,10.0
2023-07-16,Back / Shoulders / Biceps,Pull-up,Back,3,7,5.0
2023-07-16,Back / Shoulders / Biceps,Seated Cable Rows,Back,1,12,59.0
2023-07-16,Back / Shoulders / Biceps,Seated Cable Rows,Back,2,10,61.0
2023-07-16,Back / Shoulders / Biceps,Seated Cable Rows,Back,3,12,61.0
2023-07-16,Back / Shoulders / Biceps,Lat pull-down,Back,1,11,45.0
2023-07-16,Back / Shoulders / Biceps,Lat pull-down,Back,2,10,45.0
2023-07-16,Back / Shoulders / Biceps,Lat pull-down,Back,3,9,45.0
2023-07-16,Back / Shoulders / Biceps,Straight-arm cable pull-over,Back,1,15,36.0
2023-07-16,Back / Shoulders / Biceps,Straight-arm cable pull-over,Back,2,15,41.0
2023-07-16,Back / Shoulders / Biceps,Straight-arm cable pull-over,Back,3,10,45.0
2023-07-16,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,1,13,14.0
2023-07-16,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,2,9,16.0
2023-07-16,Back / Shoulders / Biceps,Standing crossed-cable rear delt fly,Shoulders,3,7,16.0
2023-07-16,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,1,11,38.0
2023-07-16,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,2,11,38.0
2023-07-16,Back / Shoulders / Biceps,Cable rope hammer curl,Biceps,3,11,38.0
2023-07-16,Back / Shoulders / Biceps,Preacher Curl,Biceps,1,13,25.0
2023-07-16,Back / Shoulders / Biceps,Preacher Curl,Biceps,2,13,25.0
2023-07-16,Back / Shoulders / Biceps,Preacher Curl,Biceps,3,9,25.0
2023-07-16,Back / Shoulders / Biceps,Preacher Curl,Biceps,4,7,25.0
2023-07-19,Chest / Shoulders / Triceps,Smith machine bench press,Chest,1,9,65.0
2023-07-19,Chest / Shoulders / Triceps,Smith machine bench press,Chest,2,7,65.0
2023-07-19,Chest / Shoulders / Triceps,Smith machine bench press,Chest,3,6,65.0
